1922;Wolf 1062                          ;** ;037.8796576513131 -03.3031653533626;M3.5V                  ;    9.4092
1923;HD 180617                          ;PM*;040.4469677286618 -03.2832705482761;M3-V                   ;    5.9150
1924;HD 184489                          ;PM*;042.0031285181359 -07.4639596020621;M0V                    ;   14.4391
1925;HD 190007                          ;BY*;044.3001047437966 -14.2226189870011;K5V                    ;   12.715 
1926;G 15-2                             ;PM*;003.8828296080094 +52.3160609856760;M3.0V                  ;   15.0279
1927;BD+06 2986                         ;PM*;004.8863177115492 +51.6761409696791;K8V                    ;   19.0459
1928;HD 148467                          ;PM*;022.2326291040482 +35.1182281289918;K6V                    ;   17.5172
1929;G 139-12                           ;** ;027.572456763 +26.395334247        ;M5V                    ;   12     
1930;G 139-27                           ;PM*;029.3580251256739 +24.7057617737019;M2.5V                  ;   15.121 
1931;G 140-9                            ;** ;030.3027278269277 +17.8450770435368;M0V                    ;   20.9083
1932;G 140-19                           ;PM*;033.0929430875932 +16.0449983930995;M4V                    ;   16.0868
1933;Ross 136                           ;PM*;035.2849143505082 +09.3962654289209;M4V                    ;   14.8058
1934;LP 570-92                          ;PM*;036.7577655820034 +07.5820730695012;M1.0V                  ;   16.740 
1935;PM J18451+0620                     ;PM*;037.8708619504023 +04.2736263354055;M1.0Ve                 ;   18.871 
1936;G 141-36                           ;PM*;039.4306442170701 +04.1929624072941;M5.0V                  ;    7.6173
1937;HD 176029                          ;PM*;038.9373907181512 +01.2367390068302;M1.0V                  ;   11.1085
1938;G 22-26                            ;PM*;042.7002998130434 -03.5356449093358;M4V                    ;   10.6165
1939;* bet Aql                          ;PM*;046.1254390803640 -11.0950843670336;G8IV                   ;   13.6008
1940;* bet Aql B                        ;PM*;046.1287508736939 -11.0934198320025;M3                     ;   13.626 
1941;G 23-24                            ;PM*;046.8281822058148 -13.1441271991113;M2.5V                  ;   13.2882
1942;HD 196795                          ;BY*;050.66347499 -21.32530174          ;K5V                    ;   16.72  
1943;LP 575-35                          ;PM*;051.0069751084842 -22.2322516792360;M5V                    ;   15.0479
1944;* lam Ser                          ;PM*;015.6967087315352 +44.1030940450932;G0-V                   ;   11.916 
1945;G 137-84                           ;PM*;021.7792987877134 +40.1583439810312;M3.0Ve                 ;   13.5652
1946;EGGR 327                           ;WD*;024.2942912685861 +36.0093045959052;DA6.9                  ;   25.0905
1947;G 138-43                           ;Er*;024.9883373053193 +34.0264279800301;M4V                    ;   15.1159
1948;G 138-38                           ;WD*;024.5540319008148 +34.8256899973027;DA8                    ;   12.9278
1949;G 138-40                           ;PM*;025.6721888757413 +35.1952452932529;M3.5V                  ;   15.408 
1950;G 139-5                            ;PM*;027.5880608387160 +28.2427392257832;M3.78                  ;   19.5858
1951;HD 174080                          ;PM*;042.1918966577950 +05.5246561912099;K0                     ;   16.8821
1952;MCC 188                            ;SB*;040.8722521075420 +02.9344167572330;M3Ve                   ;   11.123 
1953;G 141-53                           ;PM*;041.4163794224650 +02.0482806865632;~                      ;   18.8856
1954;Ross 644                           ;PM*;030.6053915369885 +31.3607734209158;K7V                    ;   20.0799
1955;G 139-17                           ;PM*;032.4537671019170 +27.8782441375019;M3.97                  ;   18.4066
1956;BD+11 3149                         ;PM*;032.2742821363284 +26.1505616316103;M1V                    ;   18.1762
1957;G 139-29                           ;PM*;033.0906889283087 +26.0238729623229;M5V                    ;   12.37  
1958;G 140-27                           ;PM*;038.6192624361390 +17.4532564024473;M3.75                  ;   18.0685
1959;BD+13 3578                         ;PM*;041.5819341720395 +14.0371390511247;K7V                    ;   18.2705
1960;LSR J1817+1328                     ;WD*;041.2850130281651 +13.6153278390184;DA10                   ;   15.1262
1961;Ross 149                           ;PM*;043.4563183873210 +09.4562179574105;M4V                    ;   12.0273
1962;HD 230017B                         ;PM*;043.1113296810580 +04.2238731633245;M3.5V                  ;   18.641 
1963;* b Aql                            ;PM*;047.3718689193991 -01.8664754914053;G7IVHdel1              ;   14.922 
1964;* omi Aql                          ;PM*;049.1353334372509 -08.1982390222129;F8V                    ;   19.488 
1965;* omi Aql B                        ;PM*;049.1292775684411 -08.1971101129136;M4                     ;   19.465 
1966;G 24-16                            ;Er*;053.5280657358672 -16.7588482738298;M4.5V                  ;    7.4732
1967;G 137-24                           ;WD*;020.6613197968468 +49.1862944607177;DZ                     ;   19.251 
1968;* 39 Ser                           ;SB*;024.0578214234573 +45.4029986619865;G1VFe-1                ;   17.7808
1969;EGGR 117                           ;WD*;026.8544982861839 +41.4564570586916;DA5.4                  ;   22.2654
1970;G 139-39                           ;PM*;037.0297913775887 +24.9644235403641;M4V                    ;   18.4847
1971;G 183-13                           ;** ;041.376507927 +18.983827009        ;M3.5V                  ;   18     
1972;V* V816 Her                        ;Er*;044.4175090819134 +08.1820411692680;M5V                    ;   10.9332
1973;G 142-20                           ;WD*;048.4227565490924 +01.5486527006117;DA                     ;   39.1236
1974;GD 219                             ;WD*;049.4034894295407 +00.1310928554262;DA3.3                  ;   19.878 
1975;G 25-4                             ;PM*;057.7929309311781 -19.6948099103420;~                      ;   17.6535
1976;G 25-8                             ;PM*;057.7563156681433 -21.1203372552226;M5V                    ;   12.8303
1977;2MASSW J1506544+132106             ;BD*;016.2131215109606 +55.5188759711974;L3                     ;   11.7062
1978;Ross 512                           ;PM*;022.6071780531726 +49.9649957884615;M4V                    ;   22.6634
1979;2MASS J15530228+1532369            ;BD*;027.10799411 +46.40593951          ;T6.5+T7.5              ;   13.3   
1980;* gam Ser                          ;PM*;027.7294536834 +45.6959461574      ;F6V                    ;   11.1651
1981;G 138-37                           ;PM*;034.3575436349395 +38.5966978065731;M4V                    ;   16.8176
1982;PG 1632+177                        ;WD*;034.7515193924520 +37.9207935783945;DA4.9                  ;   25.619 
1983;G 138-64                           ;PM*;034.6981320704044 +34.9416966568981;M3.0V                  ;   15.7814
1984;G 170-12                           ;PM*;037.1333843162174 +31.0800270827691;M3V                    ;   16.4652
1985;G 170-42                           ;PM*;042.1436310537541 +26.1769818275813;~                      ;   18.9014
1986;V* V1274 Her                       ;BY*;040.1443952849962 +24.5421589340662;M6V                    ;   16.417 
1987;BD+18 3421                         ;PM*;042.2401945171681 +24.2967507487016;M1.5V                  ;    8.1596
1988;LP 449-10                          ;PM*;043.8785869549134 +17.4775204718800;M4.0V                  ;   14.929 
1989;G 184-24                           ;PM*;049.2192898968775 +09.7701574645574;M4.0V                  ;   14.075 
1990;G 184-31                           ;PM*;049.5137419658660 +08.7215254210844;M4.5V                  ;   11.935 
1991;HD 229590                          ;PM*;048.2797953245302 +08.4060348281502;K7                     ;   16.7286
1992;HD 229793                          ;PM*;047.8202185211361 +07.3885076794672;M0V                    ;   15.207 
1993;G 142-11                           ;PM*;050.7345850291428 +04.0340307931838;M4V                    ;   10.2836
1994;HD 190067                          ;PM*;055.0815809677764 -08.0042326352627;K0VFe-0.9              ;   19.2616
1995;LP 455-12                          ;PM*;057.3853718460779 -11.1750518439314;M2.5V                  ;   17.489 
1996;Ross 508                           ;PM*;025.6565317046846 +53.6004616306415;M4.92                  ;   11.2198
1997;Ross 513B                          ;PM*;027.7102121095822 +51.1537992671431;M4.5V                  ;   14.9412
1998;Ross 513                           ;PM*;027.7034287970686 +51.1513086961312;M2.5V                  ;   14.9527
1999;LP 443-17                          ;PM*;028.0671632996348 +51.3667802692357;M5V                    ;   17.0926
2000;LP 444-35                          ;PM*;034.4032741468519 +42.9233445124794;M3.5V                  ;   16.9847
2001;HD 148653A                         ;PM*;035.0885453991672 +39.4995979424922;K3V                    ;   19.302 
2002;HD 148653B                         ;PM*;035.0883682563652 +39.4990416439948;K3V                    ;   19.3084
2003;2MASS J16322911+1904407            ;BD*;036.27280892 +38.92664585          ;L8V                    ;   16.0   
2004;EGGR 197                           ;WD*;041.4518678582939 +34.2534197484340;DA5.4                  ;   20.9931
2005;Ross 863                           ;PM*;042.4808946982339 +32.0999215217268;M3V                    ;   14.0908
2006;G 170-36                           ;PM*;043.6899925580295 +28.8199046377582;M4.01                  ;   15.896 
2007;* 110 Her                          ;PM*;050.7900856990229 +10.4300130156958;F5.5IV-V               ;   19.352 
2008;HD 349726                          ;PM*;053.3220653135580 +06.0431732023426;M2V                    ;    8.8321
2009;Ross 730                           ;PM*;053.3184960687728 +06.0746907478753;M2.0V                  ;    8.8298
2010;Ross 734                           ;PM*;052.7173929261184 +03.7738898628506;M4V                    ;   18.1084
2011;Ross 733                           ;Er*;052.7273661731139 +03.7792891512124;M4.5V                  ;   18.1205
2012;G 185-18                           ;PM*;054.8663529956825 +03.0457753406581;M4.0Ve                 ;   10.5933
2013;* 15 Sge                           ;PM*;056.5492789555275 -07.5507418146470;G0V                    ;   17.7717
2014;G 136-76                           ;PM*;024.5708372087611 +56.4128438225266;M4V                    ;   24.3353
2015;HD 136923                          ;PM*;027.8004759455581 +54.3666054283792;G9V                    ;   19.706 
2016;G 137-78                           ;PM*;035.1217171705037 +46.0068204468430;M4V                    ;   10.0206
2017;G 169-29                           ;Er*;042.0583686888165 +35.9354249234903;M5V                    ;   10.469 
2018;G 170-62                           ;PM*;049.2065646152651 +24.6930577322740;M4V                    ;   15.0139
2019;G 184-19B                          ;LM*;054.2863347023170 +13.1436452949418;M4.5Ve                 ;    9.9447
